date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:08:18	150516/150516	---M--	200	added ('OK')	font/woff2	etag:%2224bf4-628fbf430b8c0%22	https://preclinic.dreamstechnologies.com/assets/plugins/fontawesome/webfonts/fa-solid-900.woff2	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/assets/plugins/fontawesome/webfonts/fa-solid-900.woff2	(from https://preclinic.dreamstechnologies.com/assets/plugins/fontawesome/css/all.min.css)
20:08:19	397420/397420	---MCZ	200	added ('OK')	font/ttf	etag:W/%226106c-628fbf430b8c0%22	https://preclinic.dreamstechnologies.com/assets/plugins/fontawesome/webfonts/fa-solid-900.ttf	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/assets/plugins/fontawesome/webfonts/fa-solid-900.ttf	(from https://preclinic.dreamstechnologies.com/assets/plugins/fontawesome/css/all.min.css)
20:08:19	4568/4568	---M--	200	added ('OK')	font/woff2	etag:%2211d8-628fbf430b8c0%22	https://preclinic.dreamstechnologies.com/assets/plugins/fontawesome/webfonts/fa-v4compatibility.woff2	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/assets/plugins/fontawesome/webfonts/fa-v4compatibility.woff2	(from https://preclinic.dreamstechnologies.com/assets/plugins/fontawesome/css/all.min.css)
20:08:20	10140/10140	---MCZ	200	added ('OK')	font/ttf	etag:W/%22279c-628fbf430b8c0%22	https://preclinic.dreamstechnologies.com/assets/plugins/fontawesome/webfonts/fa-v4compatibility.ttf	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/assets/plugins/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://preclinic.dreamstechnologies.com/assets/plugins/fontawesome/css/all.min.css)
20:08:22	857360/857360	---M--	200	added ('OK')	font/woff2	etag:%22d1510-628fbf430b8c0%22	https://preclinic.dreamstechnologies.com/assets/plugins/tabler-icons/fonts/tabler-icons.woff2?v3.16.0	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/assets/plugins/tabler-icons/fonts/tabler-icons283e.woff2	(from https://preclinic.dreamstechnologies.com/assets/plugins/tabler-icons/tabler-icons.css)
20:08:24	1219192/1219192	---M--	200	added ('OK')	font/woff	etag:%22129a78-628fbf430b8c0%22	https://preclinic.dreamstechnologies.com/assets/plugins/tabler-icons/fonts/tabler-icons.woff?	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/assets/plugins/tabler-icons/fonts/tabler-iconsd41d.woff	(from https://preclinic.dreamstechnologies.com/assets/plugins/tabler-icons/tabler-icons.css)
20:08:26	2449792/2449792	---MCZ	200	added ('OK')	font/ttf	etag:W/%22256180-628fbf430b8c0%22	https://preclinic.dreamstechnologies.com/assets/plugins/tabler-icons/fonts/tabler-icons.ttf?v3.16.0	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/assets/plugins/tabler-icons/fonts/tabler-icons283e.ttf	(from https://preclinic.dreamstechnologies.com/assets/plugins/tabler-icons/tabler-icons.css)
20:08:26	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Mar%202025%2014:38:26%20GMT	https://preclinic.dreamstechnologies.com/assets/css/owl.video.play.png	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/assets/css/owl.video.play.4d.delayed	(from https://preclinic.dreamstechnologies.com/assets/css/owl.carousel.min.css)
20:08:26	11375/11375	---M--	200	added ('OK')	image/png	etag:%226abe-60a6ef804ac00%22	https://preclinic.dreamstechnologies.com/assets/img/hero-bg.png	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/assets/img/hero-bg.png	(from https://preclinic.dreamstechnologies.com/assets/css/style.css)
20:08:27	5215/5215	---M--	200	added ('OK')	image/png	etag:%22360d-60a6ef804ac00%22	https://preclinic.dreamstechnologies.com/assets/img/footer-bg.png	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/assets/img/footer-bg.png	(from https://preclinic.dreamstechnologies.com/assets/css/style.css)
20:08:27	733/733	---M--	200	added ('OK')	image/png	etag:%22823-62ef6efe820c0%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/favicon.png	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/favicon.png	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:27	232803/232803	---M-Z	200	added ('OK')	text/css	etag:%2238d63-62ef6efe7d687-gzip%22	https://preclinic.dreamstechnologies.com/html/template/assets/css/bootstrap.min.css	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/css/bootstrap.min.css	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:27	56777/56777	---M-Z	200	added ('OK')	text/css	etag:%22ddc9-62ef6efe8f3b1-gzip%22	https://preclinic.dreamstechnologies.com/html/template/assets/plugins/fontawesome/css/fontawesome.min.css	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/plugins/fontawesome/css/fontawesome.min.css	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:28	73890/73890	---M-Z	200	added ('OK')	text/css	etag:%22120a2-62ef6efe8efc9-gzip%22	https://preclinic.dreamstechnologies.com/html/template/assets/plugins/fontawesome/css/all.min.css	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/plugins/fontawesome/css/all.min.css	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:28	14965/14965	---M-Z	200	added ('OK')	text/css	etag:%223a75-62ef6efe7da6f-gzip%22	https://preclinic.dreamstechnologies.com/html/template/assets/css/select2.min.css	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/css/select2.min.css	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:28	27042/27042	---M-Z	200	added ('OK')	text/css	etag:%2269a2-62ef6efe8d471-gzip%22	https://preclinic.dreamstechnologies.com/html/template/assets/plugins/datatables/datatables.min.css	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/plugins/datatables/datatables.min.css	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:28	13391/13391	---M-Z	200	added ('OK')	text/css	etag:%22344f-62ef6efe7d687-gzip%22	https://preclinic.dreamstechnologies.com/html/template/assets/css/feather.css	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/css/feather.css	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:29	248076/248076	---M-Z	200	added ('OK')	text/css	etag:%223c90c-62ef6efe7da6f-gzip%22	https://preclinic.dreamstechnologies.com/html/template/assets/css/style.css	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/css/style.css	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:29	6547/6547	---M--	200	added ('OK')	image/png	etag:%222a1c-62ef6efe85388%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/logo.png	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/logo.png	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:29	1574/1574	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22626-62ef6efe820c0%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/icons/bar-icon.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/icons/bar-icon.svg	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:29	701/701	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222bd-62ef6efe83448%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/icons/search-normal.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/icons/search-normal.svg	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:29	818/818	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22332-62ef6efe83060%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/icons/note-icon-02.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/icons/note-icon-02.svg	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:30	45750/45750	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/activities.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/activities.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:30	1033/1033	---M--	200	added ('OK')	image/jpeg	etag:%22458-62ef6efe872c8%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/user.jpg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/user.jpg	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:31	1711/1711	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226af-62ef6efe83060%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/icons/note-icon-01.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/icons/note-icon-01.svg	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:31	5419/5419	---M--	200	added ('OK')	image/jpeg	etag:%222f70-62ef6efe872c8%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/user-06.jpg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/user-06.jpg	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:31	48448/48448	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/profile.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/profile.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:32	47756/47756	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/settings.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/settings.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:33	4587/4587	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/login.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/login.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:33	1242/1242	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224da-62ef6efe82c78%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/icons/menu-icon-01.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/icons/menu-icon-01.svg	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:33	1377/1377	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22561-62ef6efe83448%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/icons/setting-icon-01.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/icons/setting-icon-01.svg	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:33	52851/52851	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/doctor-dashboard.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/doctor-dashboard.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:34	54701/54701	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/patient-dashboard.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/patient-dashboard.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:34	1364/1364	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22554-62ef6efe82c78%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/icons/menu-icon-02.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/icons/menu-icon-02.svg	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:34	50430/50430	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/edit-profile.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/edit-profile.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:34	54435/54435	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/doctors.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/doctors.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:35	48855/48855	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/add-doctor.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/add-doctor.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:35	49434/49434	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/edit-doctor.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/edit-doctor.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:35	52503/52503	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/doctor-profile.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/doctor-profile.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:35	1875/1875	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22753-62ef6efe82c78%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/icons/menu-icon-03.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/icons/menu-icon-03.svg	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:36	54106/54106	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/patients.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/patients.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:36	48681/48681	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/add-patient.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/add-patient.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:36	49199/49199	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/edit-patient.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/edit-patient.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:36	52489/52489	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/patient-profile.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/patient-profile.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:36	1732/1732	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c4-62ef6efe82c78%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/icons/menu-icon-08.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/icons/menu-icon-08.svg	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:37	54095/54095	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/staff-list.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/staff-list.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:37	48524/48524	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/add-staff.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/add-staff.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:37	52251/52251	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/staff-profile.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/staff-profile.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:38	60237/60237	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/staff-leave.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/staff-leave.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:38	50646/50646	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/staff-holiday.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/staff-holiday.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:38	58648/58648	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/staff-attendance.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/staff-attendance.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:38	4195/4195	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221063-62ef6efe82c78%22	https://preclinic.dreamstechnologies.com/html/template/assets/img/icons/menu-icon-04.svg	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/assets/img/icons/menu-icon-04.svg	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:39	54251/54251	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/appointments.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/appointments.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
20:08:39	46103/46103	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Feb%202025%2012:53:02%20GMT	https://preclinic.dreamstechnologies.com/html/template/add-appointment.html	D:/axay/pre%20clinic/pre%20clinic/preclinic.dreamstechnologies.com/html/template/add-appointment.html	(from https://preclinic.dreamstechnologies.com/html/template/index.html)
